Vehicle,Description,StartLocation,EndLocation,MotionDuration,Mileage,Violations,StationaryDuration,NightDriveDuration,Stops,MaxSpeed,StopDuration,TotalDriveTime,Overrevving,Freewheeling,HarshBraking,HarshAcceleration,IdleTime,TotalWeekendMileage,NumberofNightTimeStops,NightDriveMileage,AverageSpeed,BatteryConnected,BatteryDisconnected,MaxDriving
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,Astrol Mombasa Road,Astrol Mombasa Road,00:00:00,49,15,00:00:00,00:00:00,4,123,00:12:35,00:01:29,0,0,0,0,61,0,1,0,33,0,0,0
KDE 065U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,119,19,00:00:00,00:00:50,4,99,00:08:59,00:05:08,0,0,0,0,442,0,1,29,23,0,0,0
KCY 480D,,Kenya Pipeline Company Ltd. Outer Ring Road,Kenya Pipeline Company Ltd. Outer Ring Road,00:00:00,161,41,00:00:00,00:03:22,7,64,00:16:24,00:06:36,0,0,0,0,195,0,5,87,24,0,0,0
KDD 687E,,De La Rue Mathare North Road,De La Rue Mathare North Road,00:00:00,135,17,00:00:00,00:01:32,4,96,00:10:43,00:05:07,0,0,0,0,495,0,3,55,26,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,82,16,00:00:00,00:00:57,5,48,00:14:23,00:04:51,0,0,0,0,398,0,3,12,17,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 589K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 978N,,Warwick Center United Nations Avenue,Warwick Center United Nations Avenue,00:00:00,44,9,00:00:00,00:00:05,4,104,00:14:51,00:01:27,0,0,0,0,303,0,3,3,30,0,0,0
KDC 513X,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,182,50,00:00:00,00:04:58,8,67,00:15:12,00:07:49,0,0,0,0,163,0,3,136,23,0,0,0
KDC 160K,,Pizza Inn Westlands Ring Road Westlands,Pizza Inn Westlands Ring Road Westlands,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 471D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 722N,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 277W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 950V,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 479D,,Nov Nairobi,Nov Nairobi,00:00:00,5,4,00:00:00,00:00:00,3,27,00:03:07,00:00:20,0,0,0,0,10,0,0,0,15,0,0,0
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Grand Regency Hotel Off Market Street,Grand Regency Hotel Off Market Street,00:00:00,186,28,00:00:00,00:00:40,3,93,00:13:17,00:05:55,0,0,0,0,333,0,1,13,31,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,10,15,00:00:00,00:00:11,3,57,00:14:39,00:00:24,0,0,0,0,33,0,2,6,25,0,0,0
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,African Banking Co Operative Woodvale Grove,African Banking Co Operative Woodvale Grove,00:00:00,70,4,00:00:00,00:00:54,2,67,00:03:36,00:06:42,0,0,0,0,229,0,1,20,10,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,The Kenya Section Of The International Commission Of Jurists ,The Kenya Section Of The International Commission Of Jurists ,00:00:00,0,0,00:00:00,00:00:00,1,0,00:00:59,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Kenya Power And Lighting Company Utalii Lane,Kenya Power And Lighting Company Utalii Lane,00:00:00,15,7,00:00:00,00:00:00,0,83,00:00:21,00:00:32,0,0,0,0,16,0,0,0,28,0,0,0
KCZ 560G,,D.Os Office Kayole ,D.Os Office Kayole ,00:00:00,0,0,00:00:00,00:00:00,1,0,00:00:59,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 557U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Muslim Centre ,Muslim Centre ,00:00:00,1,5,00:00:00,00:00:00,0,9,00:00:52,00:00:00,0,0,0,0,16,0,0,0,0,0,0,0
KCU 549U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Mitubiri,Mitubiri,00:00:00,0,0,00:00:00,00:00:00,1,0,00:00:59,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDB 454Z,,Winners Chapel Kinangop Road,Winners Chapel Kinangop Road,00:00:00,8,4,00:00:00,00:00:00,0,50,00:00:17,00:00:19,0,0,0,0,5,0,0,0,25,0,0,0
KCX 519Z,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 561M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 112W,,Multichoice Kenya Karuna Road,Multichoice Kenya Karuna Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 764C,,Total Argwings Kodhek Valley Road,Total Argwings Kodhek Valley Road,00:00:00,5,4,00:00:00,00:00:00,1,56,00:00:45,00:00:11,0,0,0,0,47,0,0,0,27,0,0,0
KDC 135K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 821E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 472D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 117W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 527M,,Sir Ali Muslim Club ,Sir Ali Muslim Club ,00:00:00,10,0,00:00:00,00:00:00,0,49,00:00:17,00:00:32,0,0,0,0,39,0,0,0,19,0,0,0
KDB 455Z,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 915Q,,Kenol Kobil Langata Road,Kenol Kobil Langata Road,00:00:00,13,6,00:00:00,00:00:00,0,56,00:00:04,00:00:26,0,0,0,0,12,0,0,0,30,0,0,0
KDC 254H,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 511X,,Bunyala Road Cemetery Uhuru Highway,Bunyala Road Cemetery Uhuru Highway,00:00:00,7,0,00:00:00,00:00:00,0,56,00:00:36,00:00:21,0,0,0,0,0,0,0,0,20,0,0,0
KDD 986B,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 514X,,Kenya Broadcasting Corporation Harry Thuku Road,Kenya Broadcasting Corporation Harry Thuku Road,00:00:00,15,1,00:00:00,00:00:00,0,94,00:00:08,00:00:30,0,0,0,0,15,0,0,0,30,0,0,0
KDC 256H,,Playway Education Center ,Playway Education Center ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,City Cabanas Club Airport North Road,City Cabanas Club Airport North Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDE 065U,,Deliverance Church Umoja ,Deliverance Church Umoja ,00:00:00,12,2,00:00:00,00:00:00,0,79,00:00:06,00:00:23,0,0,0,0,9,0,0,0,31,0,0,0
KCY 480D,,Kenya Civil Aviation Authority Mombasa Road,Kenya Civil Aviation Authority Mombasa Road,00:00:00,13,5,00:00:00,00:00:00,0,52,00:00:13,00:00:26,0,0,0,0,7,0,0,0,30,0,0,0
KDD 687E,,Commercial Bank Of Africa Mara Road,Commercial Bank Of Africa Mara Road,00:00:00,7,2,00:00:00,00:00:00,1,83,00:00:43,00:00:12,0,0,0,0,14,0,0,0,35,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Kenya Pipeline Company Ltd. Outer Ring Road,Kenya Pipeline Company Ltd. Outer Ring Road,00:00:00,7,3,00:00:00,00:00:00,0,57,00:00:04,00:00:09,0,0,0,0,4,0,0,0,47,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 589K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 978N,,Catholic Bookshop Kaunda Street,Catholic Bookshop Kaunda Street,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:02,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 513X,,Athi River Epz,Athi River Epz,00:00:00,8,1,00:00:00,00:00:00,0,57,00:00:11,00:00:14,0,0,0,0,6,0,0,0,34,0,0,0
KDC 160K,,Pizza Inn Westlands Ring Road Westlands,Pizza Inn Westlands Ring Road Westlands,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 471D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 722N,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 277W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 950V,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 479D,,Nov Nairobi,Nov Nairobi,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Ruiru,Ruiru,00:00:00,11,3,00:00:00,00:00:00,0,85,00:00:28,00:00:16,0,0,0,0,10,0,0,0,41,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Psys Bar Langata Road,Psys Bar Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,Maruti Court East Church Road,Maruti Court East Church Road,00:00:00,4,0,00:00:00,00:00:00,0,32,00:00:03,00:00:16,0,0,0,0,5,0,0,0,15,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,Nakel Secondary ,Nakel Secondary ,00:00:00,56,34,00:00:00,00:00:20,9,62,00:21:22,00:02:05,0,0,0,0,356,0,4,8,27,0,0,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Kamulu,Kamulu,00:00:00,58,72,00:00:00,00:01:03,8,70,00:20:08,00:03:00,0,0,0,0,352,0,4,27,19,1,1,0
KCZ 560G,,D.Os Office Kayole ,D.Os Office Kayole ,00:00:00,0,0,00:00:00,00:00:00,1,0,00:23:58,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KCU 557U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Muslim Centre ,Muslim Centre ,00:00:00,0,5,00:00:00,00:00:00,1,0,00:14:20,00:00:00,0,0,0,0,0,0,1,0,0,3,2,0
KCU 549U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Mitubiri,Mitubiri,00:00:00,0,0,00:00:00,00:00:00,1,0,00:23:58,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KDB 454Z,,Gymnak Clinic Muhoho Avenue,Gymnak Clinic Muhoho Avenue,00:00:00,111,16,00:00:00,00:01:46,5,67,00:17:06,00:05:22,0,0,0,0,232,0,3,52,21,0,0,0
KCX 519Z,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 561M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 112W,,Muslim Centre ,Muslim Centre ,00:00:00,161,23,00:00:00,00:01:40,8,84,00:12:37,00:08:36,0,0,0,0,861,0,5,50,19,0,0,0
KDH 764C,,A.C.K Uthiru Primary ,A.C.K Uthiru Primary ,00:00:00,176,19,00:00:00,00:00:59,3,81,00:09:30,00:12:56,0,0,0,0,111,0,3,31,14,0,0,0
KDC 135K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 821E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 472D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 117W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 527M,,Smokeys Bar And Restaurant Fourth Parklands Avenue,Smokeys Bar And Restaurant Fourth Parklands Avenue,00:00:00,134,29,00:00:00,00:03:06,7,72,00:15:57,00:06:35,0,0,0,0,579,0,3,76,20,0,0,0
KDB 455Z,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 915Q,,Neighbours Court Ngong Town,Neighbours Court Ngong Town,00:00:00,173,78,00:00:00,00:03:05,4,77,00:14:16,00:08:16,0,0,0,0,554,0,0,82,21,0,0,0
KDC 254H,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 511X,,Jeatz Restaurant Chiromo Lane,Jeatz Restaurant Chiromo Lane,00:00:00,122,0,00:00:00,00:00:54,4,72,00:09:52,00:05:46,0,0,0,0,0,0,2,29,21,0,0,0
KDD 986B,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 514X,,Kangemi Health Centre ,Kangemi Health Centre ,00:00:00,104,10,00:00:00,00:02:08,4,76,00:07:30,00:04:23,0,0,0,0,448,0,0,64,24,0,0,0
KDC 256H,,Playway Education Center ,Playway Education Center ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,Bp Langata Road,Bp Langata Road,00:00:00,50,18,00:00:00,00:00:04,5,109,00:11:14,00:01:44,0,0,0,0,146,0,2,1,29,0,0,0
KDE 065U,,Deliverance Church Umoja ,Deliverance Church Umoja ,00:00:00,122,23,00:00:00,00:01:11,5,89,00:17:53,00:04:33,0,0,0,0,347,0,3,41,27,0,0,0
KCY 480D,,Kenya Pipeline Company Ltd. Outer Ring Road,Kenya Pipeline Company Ltd. Outer Ring Road,00:00:00,131,26,00:00:00,00:01:08,3,58,00:10:51,00:05:42,0,0,0,0,220,0,2,31,23,0,0,0
KDD 687E,,Strathmore School Mzima Springs Road,Strathmore School Mzima Springs Road,00:00:00,103,14,00:00:00,00:01:49,7,77,00:10:28,00:05:01,0,0,0,0,450,0,2,39,21,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Kenya Pipeline Company Ltd. Outer Ring Road,Kenya Pipeline Company Ltd. Outer Ring Road,00:00:00,224,14,00:00:00,00:03:08,1,90,00:03:35,00:13:16,0,0,0,0,227,0,0,55,17,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 589K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 978N,,Cooperative Bank Atm ,Cooperative Bank Atm ,00:00:00,112,13,00:00:00,00:01:29,5,83,00:18:12,00:03:25,0,0,0,0,580,0,1,53,33,0,0,0
KDC 513X,,Athi River Epz,Athi River Epz,00:00:00,177,41,00:00:00,00:03:51,5,76,00:15:47,00:07:28,0,0,0,0,162,0,3,104,24,0,0,0
KDC 160K,,Pizza Inn Westlands Ring Road Westlands,Pizza Inn Westlands Ring Road Westlands,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 471D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 722N,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 277W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 950V,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 479D,,Jonathan Gloag Junior Academy ,Jonathan Gloag Junior Academy ,00:00:00,68,10,00:00:00,00:01:07,3,77,00:08:34,00:02:17,0,0,0,0,86,0,2,33,30,0,0,0
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Karen Blixen Museum ,Karen Blixen Museum ,00:00:00,231,27,00:00:00,00:00:15,2,110,00:06:36,00:07:07,0,0,0,0,335,0,1,4,32,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Kalimoni,Kalimoni,00:00:00,91,24,00:00:00,00:00:15,4,81,00:06:45,00:03:04,0,0,0,0,228,0,1,5,30,0,0,0
